Date,Open,High,Low,Close,Adj Close,Volume
2012-01-18,179.830002,181.600006,179.500000,181.070007,151.653534,4600600
2012-01-19,181.789993,182.360001,180.350006,180.520004,151.192902,8567200
2012-01-20,185.770004,188.970001,184.750000,188.520004,157.893234,12849700
2012-01-23,187.910004,190.520004,187.669998,189.979996,159.116043,5751700
2012-01-24,188.630005,192.300003,188.520004,191.929993,160.749237,5345700
2012-01-25,191.330002,192.240005,189.610001,191.729996,160.581726,4359700
2012-01-26,191.789993,192.789993,190.470001,190.979996,159.953552,4004700
2012-01-27,190.009995,191.770004,189.809998,190.460007,159.518066,3360400
2012-01-30,189.389999,192.729996,188.220001,192.500000,161.226639,4359000
2012-01-31,193.089996,193.100006,191.000000,192.600006,161.310394,4826800
2012-02-01,193.210007,194.809998,192.410004,192.619995,161.327133,5088800
2012-02-02,192.720001,193.330002,191.330002,191.529999,160.414246,3907300
2012-02-03,192.929993,194.130005,192.539993,193.639999,162.181488,4521700
2012-02-06,192.479996,193.759995,192.000000,192.820007,161.494644,3639800
2012-02-07,192.449997,194.139999,191.970001,193.350006,161.938568,3433000
2012-02-08,192.779999,193.580002,191.729996,192.949997,162.232819,3803800
2012-02-09,193.029999,194.460007,192.550003,193.130005,162.384140,3876400
2012-02-10,191.759995,192.429993,191.279999,192.419998,161.787186,3391100
2012-02-13,193.309998,193.690002,191.740005,192.619995,161.955383,2458800
2012-02-14,191.759995,192.600006,190.830002,192.220001,161.619080,3398100
2012-02-15,192.309998,193.440002,191.259995,192.250000,161.644272,4020900
2012-02-16,192.610001,193.250000,192.000000,193.020004,162.291718,3525500
2012-02-17,193.710007,193.860001,192.300003,193.419998,162.628036,3746500
2012-02-21,193.729996,194.240005,192.460007,193.389999,162.602768,3293600
2012-02-22,193.029999,194.740005,192.750000,193.869995,163.006348,3275800
2012-02-23,193.869995,199.229996,193.279999,197.610001,166.150986,8032700
2012-02-24,198.380005,198.559998,196.610001,197.759995,166.277084,3353200
2012-02-27,196.779999,198.710007,196.100006,197.529999,166.083664,3758400
2012-02-28,197.750000,198.960007,197.429993,197.979996,166.462067,3167400
2012-02-29,197.860001,199.169998,196.449997,196.729996,165.411087,5117100
2012-03-01,197.229996,198.470001,196.929993,197.529999,166.083664,3560300
2012-03-02,197.100006,198.889999,197.059998,198.809998,167.159943,3727400
2012-03-05,198.360001,201.190002,198.300003,200.660004,168.715408,6938000
2012-03-06,199.139999,199.639999,196.809998,197.259995,165.856674,5214700
2012-03-07,198.089996,198.570007,197.309998,197.770004,166.285507,3346900
2012-03-08,199.240005,199.990005,198.649994,199.809998,168.000717,3145800
2012-03-09,199.979996,201.100006,199.720001,200.619995,168.681808,3178200
2012-03-12,200.929993,201.570007,200.229996,201.000000,169.001282,3119700
2012-03-13,201.720001,203.899994,201.610001,203.779999,171.338730,4866000
2012-03-14,203.779999,205.149994,203.639999,204.720001,172.129105,4602300
2012-03-15,204.940002,206.179993,204.740005,206.000000,173.205276,3621100
2012-03-16,207.029999,207.520004,206.009995,206.009995,173.213715,9637000
2012-03-19,205.710007,206.529999,204.500000,205.720001,172.969879,3763200
2012-03-20,204.740005,205.000000,203.699997,204.250000,171.733917,3695100
2012-03-21,204.320007,205.770004,204.300003,204.690002,172.103836,3329900
2012-03-22,204.000000,205.990005,203.960007,205.490005,172.776520,3307800
2012-03-23,205.889999,205.960007,204.559998,205.479996,172.768066,3036200
2012-03-26,206.449997,207.919998,206.320007,207.770004,174.693512,3418200
2012-03-27,208.460007,208.660004,207.000000,207.179993,174.197464,2704500
2012-03-28,207.440002,208.690002,206.270004,207.289993,174.289978,3265700
2012-03-29,206.089996,208.500000,206.020004,208.270004,175.113922,3403700
2012-03-30,208.740005,209.119995,208.009995,208.649994,175.433411,3215200
2012-04-02,208.960007,209.690002,208.089996,209.470001,176.122879,3387900
2012-04-03,209.309998,210.690002,208.539993,209.500000,176.148117,4091500
2012-04-04,206.220001,206.979996,205.190002,206.050003,173.247360,4404000
2012-04-05,205.149994,205.679993,204.460007,205.470001,172.759674,3809000
2012-04-09,204.399994,206.169998,203.369995,204.940002,172.314056,3326900
2012-04-10,204.940002,205.740005,202.169998,202.330002,170.119568,4132900
2012-04-11,203.990005,204.320007,202.460007,202.580002,170.329742,3366200
2012-04-12,202.800003,205.559998,202.639999,205.320007,172.633514,2929600
2012-04-13,204.320007,204.649994,202.800003,202.800003,170.514725,3767000
2012-04-16,204.740005,205.970001,202.720001,202.720001,170.447433,3826600
2012-04-17,204.570007,207.639999,204.149994,207.449997,174.424469,6065500
2012-04-18,202.429993,204.070007,200.000000,200.130005,168.269806,10153500
2012-04-19,200.029999,201.259995,197.520004,199.509995,167.748459,5762900
2012-04-20,199.830002,200.119995,199.089996,199.600006,167.824158,4758200
2012-04-23,197.889999,199.100006,196.789993,198.619995,167.000183,3618800
2012-04-24,199.059998,202.479996,198.869995,200.000000,168.160446,5626300
2012-04-25,202.020004,203.690002,201.800003,203.570007,171.162186,4003400
2012-04-26,203.399994,206.210007,203.399994,205.580002,172.852142,3302700
2012-04-27,206.470001,208.169998,205.910004,206.809998,173.886368,3496900
2012-04-30,206.710007,207.960007,206.320007,207.080002,174.113358,2773200
2012-05-01,207.179993,208.929993,206.710007,208.000000,174.886932,2715900
2012-05-02,206.970001,208.270004,206.910004,208.059998,174.937302,2360300
2012-05-03,208.270004,208.919998,206.550003,207.240005,174.247925,2826600
2012-05-04,206.470001,207.110001,204.399994,204.990005,172.356110,4023600
2012-05-07,203.960007,204.770004,202.899994,203.750000,171.313492,3373400
2012-05-08,202.440002,203.059998,199.720001,201.479996,170.114548,3881500
2012-05-09,199.990005,203.000000,199.059998,201.229996,169.903458,3742500
2012-05-10,201.000000,203.250000,200.020004,200.600006,169.371552,3830500
2012-05-11,199.960007,202.119995,199.949997,201.169998,169.852798,2391500
2012-05-14,199.919998,200.710007,198.559998,199.440002,168.392151,3029200
2012-05-15,199.440002,201.470001,198.759995,199.039993,168.054367,2987400
2012-05-16,199.419998,201.350006,198.179993,199.729996,168.636978,5001000
2012-05-17,199.669998,200.789993,197.639999,197.889999,167.083435,5626300
2012-05-18,198.779999,198.779999,195.160004,195.880005,165.386368,5737100
2012-05-21,195.979996,197.929993,194.630005,197.759995,166.973633,3831700
2012-05-22,198.039993,198.259995,196.059998,196.820007,166.180023,3567100
2012-05-23,195.529999,196.490005,193.199997,196.119995,165.588959,4100000
2012-05-24,195.990005,196.279999,194.000000,196.089996,165.563614,3569300
2012-05-25,195.110001,196.000000,194.000000,194.300003,164.052307,2901900
2012-05-29,195.220001,198.080002,195.220001,196.460007,165.876053,3618500
2012-05-30,194.800003,195.470001,193.770004,194.529999,164.246506,3602500
2012-05-31,194.100006,194.929993,192.000000,192.899994,162.870209,9287500
2012-06-01,190.119995,191.720001,188.600006,189.080002,159.644928,5206400
2012-06-04,188.339996,189.380005,187.000000,188.539993,159.188965,4624500
2012-06-05,187.919998,189.850006,187.559998,189.199997,159.746262,3556500
2012-06-06,190.779999,194.000000,190.020004,193.990005,163.790573,3641300
2012-06-07,195.279999,195.830002,193.940002,194.440002,164.170502,3701100
2012-06-08,193.710007,195.139999,192.699997,195.139999,164.761490,2479200
2012-06-11,196.600006,196.699997,192.369995,192.509995,162.540939,3273300
2012-06-12,192.139999,194.669998,192.139999,194.550003,164.263382,3023700
2012-06-13,194.360001,195.190002,192.350006,193.100006,163.039139,3247700
2012-06-14,193.000000,195.830002,192.740005,195.100006,164.727768,3585000
2012-06-15,196.080002,199.270004,195.399994,199.100006,168.105072,6389000
2012-06-18,197.570007,199.639999,197.169998,198.289993,167.421158,3378900
2012-06-19,198.830002,199.990005,198.800003,198.929993,167.961517,3297600
2012-06-20,198.699997,199.740005,197.500000,198.779999,167.834854,3378200
2012-06-21,199.070007,199.449997,193.190002,193.389999,163.283951,4316600
2012-06-22,193.869995,194.880005,193.220001,193.699997,163.545715,8823000
2012-06-25,192.479996,193.389999,191.679993,192.860001,162.836441,3211600
2012-06-26,193.539993,193.679993,190.750000,191.949997,162.068146,3435900
2012-06-27,192.139999,193.699997,190.899994,193.000000,162.954666,2762700
2012-06-28,191.229996,192.080002,188.899994,191.399994,161.603745,3967300
2012-06-29,194.550003,195.809998,192.410004,195.580002,165.133057,5259600
2012-07-02,196.360001,197.199997,194.850006,195.830002,165.344086,2827000
2012-07-03,195.460007,196.339996,194.910004,195.929993,165.428558,1450400
2012-07-05,194.880005,196.850006,193.630005,195.289993,164.888184,2690200
2012-07-06,193.919998,193.940002,189.740005,191.410004,161.612198,4952900
